relative_path,name,fileId,mimeType,shareUrl,downloadUrl,exportUrl
g10/first semester/capstone g10/first semester/capstone feedback.pptx,capstone feedback.pptx,1wLrXOhLRz0M_OTF4mEDyMbL0jbw8cKQp,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1wLrXOhLRz0M_OTF4mEDyMbL0jbw8cKQp/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1wLrXOhLRz0M_OTF4mEDyMbL0jbw8cKQp,https://drive.google.com/uc?export=download&id=1wLrXOhLRz0M_OTF4mEDyMbL0jbw8cKQp
g10/first semester/geology g10/first semester/LO5/Chapter 6 Sedimentary Rocks للشرح.ppt,Chapter 6 Sedimentary Rocks للشرح.ppt,1T1jL2wyXsmPLfo1RAmT0qudkSCu7MSAV,application/vnd.ms-powerpoint,https://docs.google.com/presentation/d/1T1jL2wyXsmPLfo1RAmT0qudkSCu7MSAV/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1T1jL2wyXsmPLfo1RAmT0qudkSCu7MSAV,https://drive.google.com/uc?export=download&id=1T1jL2wyXsmPLfo1RAmT0qudkSCu7MSAV
g10/first semester/geology g10/first semester/LO5/Geology L.O 5 grade 10.pptx,Geology L.O 5 grade 10.pptx,1OrWYjpIXh4C50mq2S9HeB8q6xwCkDTgD,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1OrWYjpIXh4C50mq2S9HeB8q6xwCkDTgD/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1OrWYjpIXh4C50mq2S9HeB8q6xwCkDTgD,https://drive.google.com/uc?export=download&id=1OrWYjpIXh4C50mq2S9HeB8q6xwCkDTgD
g10/first semester/geology g10/first semester/LO5/Geology L.O 5.pptx,Geology L.O 5.pptx,1J2uQ8p8naNLxOB85PgiR9-EQQ9SJDZDY,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1J2uQ8p8naNLxOB85PgiR9-EQQ9SJDZDY/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1J2uQ8p8naNLxOB85PgiR9-EQQ9SJDZDY,https://drive.google.com/uc?export=download&id=1J2uQ8p8naNLxOB85PgiR9-EQQ9SJDZDY
g10/first semester/geology g10/first semester/test banks/quiz-on-sedimentary.rtf,quiz-on-sedimentary.rtf,1CCEr84KDYyzL8NFiBE6GnjQ2O4Z8sNL_,application/rtf,https://drive.google.com/file/d/1CCEr84KDYyzL8NFiBE6GnjQ2O4Z8sNL_/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1CCEr84KDYyzL8NFiBE6GnjQ2O4Z8sNL_,https://drive.google.com/uc?export=download&id=1CCEr84KDYyzL8NFiBE6GnjQ2O4Z8sNL_
g10/first semester/geology g10/first semester/test banks/Quiz LO1.01.pdf,Quiz LO1.01.pdf,1IqDEbMpjIQ02f1s-Y4OKVXO1PPBV77r2,application/pdf,https://drive.google.com/file/d/1IqDEbMpjIQ02f1s-Y4OKVXO1PPBV77r2/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1IqDEbMpjIQ02f1s-Y4OKVXO1PPBV77r2,https://drive.google.com/uc?export=download&id=1IqDEbMpjIQ02f1s-Y4OKVXO1PPBV77r2
g10/first semester/geology g10/first semester/test banks/igneous test.PNG,igneous test.PNG,1GwurogFLm5GINKzoLg0rIyXhfnYjOhR1,image/png,https://drive.google.com/file/d/1GwurogFLm5GINKzoLg0rIyXhfnYjOhR1/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1GwurogFLm5GINKzoLg0rIyXhfnYjOhR1,https://drive.google.com/uc?export=download&id=1GwurogFLm5GINKzoLg0rIyXhfnYjOhR1
g10/first semester/geology g10/first semester/test banks/IgneousVers2 QUIZ AND ANSWER.pdf,IgneousVers2 QUIZ AND ANSWER.pdf,1K8k6K8QC82TLNHaLrKHC5WkzgBanxrhL,application/pdf,https://drive.google.com/file/d/1K8k6K8QC82TLNHaLrKHC5WkzgBanxrhL/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1K8k6K8QC82TLNHaLrKHC5WkzgBanxrhL,https://drive.google.com/uc?export=download&id=1K8k6K8QC82TLNHaLrKHC5WkzgBanxrhL
g10/first semester/geology g10/first semester/test banks/Rock Pre QUIZ AND ANSWER.pdf,Rock Pre QUIZ AND ANSWER.pdf,1SwvG3_q3iS-g0vKIZJy1o0GJe9fPaYun,application/pdf,https://drive.google.com/file/d/1SwvG3_q3iS-g0vKIZJy1o0GJe9fPaYun/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1SwvG3_q3iS-g0vKIZJy1o0GJe9fPaYun,https://drive.google.com/uc?export=download&id=1SwvG3_q3iS-g0vKIZJy1o0GJe9fPaYun
g10/first semester/geology g10/first semester/test banks/metamorphic quiz.doc,metamorphic quiz.doc,1U30IdRo95BNCjurdt68cXvu5Au-iuu-E,application/msword,https://docs.google.com/document/d/1U30IdRo95BNCjurdt68cXvu5Au-iuu-E/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1U30IdRo95BNCjurdt68cXvu5Au-iuu-E,https://drive.google.com/uc?export=download&id=1U30IdRo95BNCjurdt68cXvu5Au-iuu-E
g10/first semester/geology g10/first semester/test banks/quiz-on-igneous-rocks.rtf,quiz-on-igneous-rocks.rtf,1hPA8eWfcNLKHfTFmYYOLZ--w_5_5dytN,application/rtf,https://drive.google.com/file/d/1hPA8eWfcNLKHfTFmYYOLZ--w_5_5dytN/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1hPA8eWfcNLKHfTFmYYOLZ--w_5_5dytN,https://drive.google.com/uc?export=download&id=1hPA8eWfcNLKHfTFmYYOLZ--w_5_5dytN
g10/first semester/geology g10/first semester/test banks/G10 queeze.pdf,G10 queeze.pdf,1-fK4P0lbBwCQz0-G50kyUCf5-nyES89d,application/pdf,https://drive.google.com/file/d/1-fK4P0lbBwCQz0-G50kyUCf5-nyES89d/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1-fK4P0lbBwCQz0-G50kyUCf5-nyES89d,https://drive.google.com/uc?export=download&id=1-fK4P0lbBwCQz0-G50kyUCf5-nyES89d
g10/first semester/geology g10/first semester/test banks/Geo Quiz LO1.01.pdf,Geo Quiz LO1.01.pdf,1_en6bf2orNxnrxH5ATNhvSSNLn2bvR_v,application/pdf,https://drive.google.com/file/d/1_en6bf2orNxnrxH5ATNhvSSNLn2bvR_v/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1_en6bf2orNxnrxH5ATNhvSSNLn2bvR_v,https://drive.google.com/uc?export=download&id=1_en6bf2orNxnrxH5ATNhvSSNLn2bvR_v
g10/first semester/geology g10/first semester/test banks/Minerals QUESTION AND ANSWERS.pdf,Minerals QUESTION AND ANSWERS.pdf,1gNSoBkAbLEPHDjyDAhkSJ8FBfjJEdXwa,application/pdf,https://drive.google.com/file/d/1gNSoBkAbLEPHDjyDAhkSJ8FBfjJEdXwa/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1gNSoBkAbLEPHDjyDAhkSJ8FBfjJEdXwa,https://drive.google.com/uc?export=download&id=1gNSoBkAbLEPHDjyDAhkSJ8FBfjJEdXwa
g10/first semester/geology g10/first semester/test banks/Metamorphic Rocks Quiz.docx,Metamorphic Rocks Quiz.docx,135Xbf3xRIOSF3LQpwykFbrvEZBjlV4ue,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/135Xbf3xRIOSF3LQpwykFbrvEZBjlV4ue/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=135Xbf3xRIOSF3LQpwykFbrvEZBjlV4ue,https://drive.google.com/uc?export=download&id=135Xbf3xRIOSF3LQpwykFbrvEZBjlV4ue
g10/first semester/geology g10/first semester/test banks/L.O 7 quizz and answer.docx,L.O 7 quizz and answer.docx,1JoX40gpBCSVS56a2s0L0hLJaAfLKQBmr,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1JoX40gpBCSVS56a2s0L0hLJaAfLKQBmr/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1JoX40gpBCSVS56a2s0L0hLJaAfLKQBmr,https://drive.google.com/uc?export=download&id=1JoX40gpBCSVS56a2s0L0hLJaAfLKQBmr
g10/first semester/geology g10/first semester/test banks/LO 6 quizz with answer.docx,LO 6 quizz with answer.docx,1-8T-5Lbi_BRVBLkLkioq5O73z07Z1grS,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1-8T-5Lbi_BRVBLkLkioq5O73z07Z1grS/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1-8T-5Lbi_BRVBLkLkioq5O73z07Z1grS,https://drive.google.com/uc?export=download&id=1-8T-5Lbi_BRVBLkLkioq5O73z07Z1grS
g10/first semester/geology g10/first semester/test banks/quizz and answer on metamorphic.pdf,quizz and answer on metamorphic.pdf,1en-kSDm4eTrl9cXFHP5ZTkgOvKX0woW4,application/pdf,https://drive.google.com/file/d/1en-kSDm4eTrl9cXFHP5ZTkgOvKX0woW4/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1en-kSDm4eTrl9cXFHP5ZTkgOvKX0woW4,https://drive.google.com/uc?export=download&id=1en-kSDm4eTrl9cXFHP5ZTkgOvKX0woW4
g10/first semester/geology g10/first semester/LO7/Geology L.O 7 grade 10.pptx,Geology L.O 7 grade 10.pptx,10thYKW9fom1wqS4eD9jGgukDcBj_qUbf,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/10thYKW9fom1wqS4eD9jGgukDcBj_qUbf/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=10thYKW9fom1wqS4eD9jGgukDcBj_qUbf,https://drive.google.com/uc?export=download&id=10thYKW9fom1wqS4eD9jGgukDcBj_qUbf
g10/first semester/geology g10/first semester/LO7/Geology L.O 7.pptx,Geology L.O 7.pptx,16KTN-cPq3ckl2m1W96JA45jroDuy3uyb,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/16KTN-cPq3ckl2m1W96JA45jroDuy3uyb/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=16KTN-cPq3ckl2m1W96JA45jroDuy3uyb,https://drive.google.com/uc?export=download&id=16KTN-cPq3ckl2m1W96JA45jroDuy3uyb
g10/first semester/geology g10/first semester/LO7/LO1.07.pdf,LO1.07.pdf,1eilAkXBzFLv02pbdz1PhhcOf09mKHeyn,application/pdf,https://drive.google.com/file/d/1eilAkXBzFLv02pbdz1PhhcOf09mKHeyn/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1eilAkXBzFLv02pbdz1PhhcOf09mKHeyn,https://drive.google.com/uc?export=download&id=1eilAkXBzFLv02pbdz1PhhcOf09mKHeyn
g10/first semester/geology g10/first semester/LO7/rock cycle.ppt,rock cycle.ppt,1h2U15C4VCv5FfzRFDthC1cw8PqNlAvzI,application/vnd.ms-powerpoint,https://docs.google.com/presentation/d/1h2U15C4VCv5FfzRFDthC1cw8PqNlAvzI/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1h2U15C4VCv5FfzRFDthC1cw8PqNlAvzI,https://drive.google.com/uc?export=download&id=1h2U15C4VCv5FfzRFDthC1cw8PqNlAvzI
g10/first semester/geology g10/first semester/revisions/geology_G_10_.pdf,geology_G_10_.pdf,1B-e8K2XCuII1ZibvvUax30EqP5U3xC3N,application/pdf,https://drive.google.com/file/d/1B-e8K2XCuII1ZibvvUax30EqP5U3xC3N/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1B-e8K2XCuII1ZibvvUax30EqP5U3xC3N,https://drive.google.com/uc?export=download&id=1B-e8K2XCuII1ZibvvUax30EqP5U3xC3N
g10/first semester/geology g10/first semester/LO6/Geology L.O 6 grade 10.pptx,Geology L.O 6 grade 10.pptx,1-C0nsI5mqJp1XFaG_vk_O7Qt74pwWFcX,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1-C0nsI5mqJp1XFaG_vk_O7Qt74pwWFcX/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1-C0nsI5mqJp1XFaG_vk_O7Qt74pwWFcX,https://drive.google.com/uc?export=download&id=1-C0nsI5mqJp1XFaG_vk_O7Qt74pwWFcX
g10/first semester/geology g10/first semester/LO6/Geology L.O 6.pptx,Geology L.O 6.pptx,1XGRqeQ4J5DvqNSQlHyhG8AGLSgOzZusH,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1XGRqeQ4J5DvqNSQlHyhG8AGLSgOzZusH/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1XGRqeQ4J5DvqNSQlHyhG8AGLSgOzZusH,https://drive.google.com/uc?export=download&id=1XGRqeQ4J5DvqNSQlHyhG8AGLSgOzZusH
g10/first semester/geology g10/first semester/additional refrences/Geology_environment_3sec_E - Copy.pdf,Geology_environment_3sec_E - Copy.pdf,1mJJrzylmRHazNjzHNyptZ0TTv8oyKdJm,application/pdf,https://drive.google.com/file/d/1mJJrzylmRHazNjzHNyptZ0TTv8oyKdJm/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1mJJrzylmRHazNjzHNyptZ0TTv8oyKdJm,https://drive.google.com/uc?export=download&id=1mJJrzylmRHazNjzHNyptZ0TTv8oyKdJm
g10/first semester/geology g10/first semester/additional refrences/CK-12-Earth-Science-For-High-School-Workbook-with-Answers-١.pdf,CK-12-Earth-Science-For-High-School-Workbook-with-Answers-١.pdf,1oK16UY5G9XK74-0cdoV_lw1goewaL3LE,application/pdf,https://drive.google.com/file/d/1oK16UY5G9XK74-0cdoV_lw1goewaL3LE/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1oK16UY5G9XK74-0cdoV_lw1goewaL3LE,https://drive.google.com/uc?export=download&id=1oK16UY5G9XK74-0cdoV_lw1goewaL3LE
g10/first semester/geology g10/first semester/additional refrences/ESSENTIAL/Essentials of geologe 11th edetion.pdf,Essentials of geologe 11th edetion.pdf,1eOpEnb6Y2MTQUeZE9RydHA7GV9VHU8qx,application/pdf,https://drive.google.com/file/d/1eOpEnb6Y2MTQUeZE9RydHA7GV9VHU8qx/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1eOpEnb6Y2MTQUeZE9RydHA7GV9VHU8qx,https://drive.google.com/uc?export=download&id=1eOpEnb6Y2MTQUeZE9RydHA7GV9VHU8qx
g10/first semester/geology g10/first semester/additional refrences/ESSENTIAL/ES student ebook (1).pdf,ES student ebook (1).pdf,17TtGX7zNM-NVJ4Hmpp61iFIMtdknB2Es,application/pdf,https://drive.google.com/file/d/17TtGX7zNM-NVJ4Hmpp61iFIMtdknB2Es/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=17TtGX7zNM-NVJ4Hmpp61iFIMtdknB2Es,https://drive.google.com/uc?export=download&id=17TtGX7zNM-NVJ4Hmpp61iFIMtdknB2Es
g10/first semester/geology g10/first semester/additional refrences/Physical Geology book/Physical-Geology-2nd-Edition-Chapter-4-Volcanism.pdf,Physical-Geology-2nd-Edition-Chapter-4-Volcanism.pdf,1dXF49nKa7QdcqbP49MvnGO5cJsxKOHby,application/pdf,https://drive.google.com/file/d/1dXF49nKa7QdcqbP49MvnGO5cJsxKOHby/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1dXF49nKa7QdcqbP49MvnGO5cJsxKOHby,https://drive.google.com/uc?export=download&id=1dXF49nKa7QdcqbP49MvnGO5cJsxKOHby
g10/first semester/geology g10/first semester/additional refrences/Physical Geology book/Physical-Geology-2nd-Edition-Chapter-1-Introduction-to-Geology.pdf,Physical-Geology-2nd-Edition-Chapter-1-Introduction-to-Geology.pdf,1WQJnEpFnLJW1AzD6UtLrIHavH8lMlcTh,application/pdf,https://drive.google.com/file/d/1WQJnEpFnLJW1AzD6UtLrIHavH8lMlcTh/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1WQJnEpFnLJW1AzD6UtLrIHavH8lMlcTh,https://drive.google.com/uc?export=download&id=1WQJnEpFnLJW1AzD6UtLrIHavH8lMlcTh
g10/first semester/geology g10/first semester/additional refrences/Physical Geology book/Chapter-14-Groundwater-21-01.pdf,Chapter-14-Groundwater-21-01.pdf,1_JjL080jGHqrlJsAB32v7kTWGvDXYI_F,application/pdf,https://drive.google.com/file/d/1_JjL080jGHqrlJsAB32v7kTWGvDXYI_F/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1_JjL080jGHqrlJsAB32v7kTWGvDXYI_F,https://drive.google.com/uc?export=download&id=1_JjL080jGHqrlJsAB32v7kTWGvDXYI_F
g10/first semester/geology g10/first semester/additional refrences/Physical Geology book/Chapter-7-Metamorphism-and-Metamorphic-Rocks-21-01.pdf,Chapter-7-Metamorphism-and-Metamorphic-Rocks-21-01.pdf,1cIFk84-c8ZRSxtiwUTXU7pf-Q0jsx4uD,application/pdf,https://drive.google.com/file/d/1cIFk84-c8ZRSxtiwUTXU7pf-Q0jsx4uD/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1cIFk84-c8ZRSxtiwUTXU7pf-Q0jsx4uD,https://drive.google.com/uc?export=download&id=1cIFk84-c8ZRSxtiwUTXU7pf-Q0jsx4uD
g10/first semester/geology g10/first semester/additional refrences/Physical Geology book/Physical-Geology-2nd-Edition-Chapter-2-Minerals.pdf,Physical-Geology-2nd-Edition-Chapter-2-Minerals.pdf,1iVFZYdY6_dBIa6oHCpJm2q5jQcjLK5y_,application/pdf,https://drive.google.com/file/d/1iVFZYdY6_dBIa6oHCpJm2q5jQcjLK5y_/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1iVFZYdY6_dBIa6oHCpJm2q5jQcjLK5y_,https://drive.google.com/uc?export=download&id=1iVFZYdY6_dBIa6oHCpJm2q5jQcjLK5y_
g10/first semester/geology g10/first semester/additional refrences/Physical Geology book/Physical-Geology-2nd-Edition-Chapter-22-The-Origin-of-Earth-and-the-Solar-System.pdf,Physical-Geology-2nd-Edition-Chapter-22-The-Origin-of-Earth-and-the-Solar-System.pdf,1yMaFJdMCzOiXlgIGlah-F51ng8Pdrq-_,application/pdf,https://drive.google.com/file/d/1yMaFJdMCzOiXlgIGlah-F51ng8Pdrq-_/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1yMaFJdMCzOiXlgIGlah-F51ng8Pdrq-_,https://drive.google.com/uc?export=download&id=1yMaFJdMCzOiXlgIGlah-F51ng8Pdrq-_
g10/first semester/geology g10/first semester/additional refrences/Physical Geology book/Physical-Geology-2nd-Edition-Chapter-20-Geological-Resources.pdf,Physical-Geology-2nd-Edition-Chapter-20-Geological-Resources.pdf,1y6AaLbgYCmE-gHIjliZAUFwlhLWlTSlL,application/pdf,https://drive.google.com/file/d/1y6AaLbgYCmE-gHIjliZAUFwlhLWlTSlL/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1y6AaLbgYCmE-gHIjliZAUFwlhLWlTSlL,https://drive.google.com/uc?export=download&id=1y6AaLbgYCmE-gHIjliZAUFwlhLWlTSlL
g10/first semester/geology g10/first semester/additional refrences/Physical Geology book/Physical-Geology-2nd-Edition-Chapter-18-Geology-of-the-Oceans.pdf,Physical-Geology-2nd-Edition-Chapter-18-Geology-of-the-Oceans.pdf,1d8PZi7VrxQ2__KaEbR3RxIvTG6QcI1j5,application/pdf,https://drive.google.com/file/d/1d8PZi7VrxQ2__KaEbR3RxIvTG6QcI1j5/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1d8PZi7VrxQ2__KaEbR3RxIvTG6QcI1j5,https://drive.google.com/uc?export=download&id=1d8PZi7VrxQ2__KaEbR3RxIvTG6QcI1j5
g10/first semester/geology g10/first semester/additional refrences/Physical Geology book/Chapter-16-Glaciation-v.2.06.pdf,Chapter-16-Glaciation-v.2.06.pdf,1-ZU__2y_CzusVdokLFJmYVlik4Dn2coz,application/pdf,https://drive.google.com/file/d/1-ZU__2y_CzusVdokLFJmYVlik4Dn2coz/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1-ZU__2y_CzusVdokLFJmYVlik4Dn2coz,https://drive.google.com/uc?export=download&id=1-ZU__2y_CzusVdokLFJmYVlik4Dn2coz
g10/first semester/geology g10/first semester/additional refrences/Physical Geology book/Physical-Geology-2nd-Edition-Chapter-13-Streams-and-Floods.pdf,Physical-Geology-2nd-Edition-Chapter-13-Streams-and-Floods.pdf,18ZyvAZztYcvv66ICJgdQByaUO3FKH2hJ,application/pdf,https://drive.google.com/file/d/18ZyvAZztYcvv66ICJgdQByaUO3FKH2hJ/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=18ZyvAZztYcvv66ICJgdQByaUO3FKH2hJ,https://drive.google.com/uc?export=download&id=18ZyvAZztYcvv66ICJgdQByaUO3FKH2hJ
g10/first semester/geology g10/first semester/additional refrences/Physical Geology book/Physical-Geology-2nd-Edition-Chapter-12-Geological-Structures.pdf,Physical-Geology-2nd-Edition-Chapter-12-Geological-Structures.pdf,1fp8k6R6rftg5BhBSZyiHogXBdDuelS4h,application/pdf,https://drive.google.com/file/d/1fp8k6R6rftg5BhBSZyiHogXBdDuelS4h/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1fp8k6R6rftg5BhBSZyiHogXBdDuelS4h,https://drive.google.com/uc?export=download&id=1fp8k6R6rftg5BhBSZyiHogXBdDuelS4h
g10/first semester/geology g10/first semester/additional refrences/Physical Geology book/Physical-Geology-2nd-Edition-Chapter-11-Earthquakes.pdf,Physical-Geology-2nd-Edition-Chapter-11-Earthquakes.pdf,1u9JdPhqsANzm0LtBKGLTRfZZRCn9WLah,application/pdf,https://drive.google.com/file/d/1u9JdPhqsANzm0LtBKGLTRfZZRCn9WLah/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1u9JdPhqsANzm0LtBKGLTRfZZRCn9WLah,https://drive.google.com/uc?export=download&id=1u9JdPhqsANzm0LtBKGLTRfZZRCn9WLah
g10/first semester/geology g10/first semester/additional refrences/Physical Geology book/Physical-Geology-2nd-Edition-Chapter-10-Plate-Tectonics.pdf,Physical-Geology-2nd-Edition-Chapter-10-Plate-Tectonics.pdf,16PFMVrj34Oh_sJ1kLVOgliu66dscCi-f,application/pdf,https://drive.google.com/file/d/16PFMVrj34Oh_sJ1kLVOgliu66dscCi-f/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=16PFMVrj34Oh_sJ1kLVOgliu66dscCi-f,https://drive.google.com/uc?export=download&id=16PFMVrj34Oh_sJ1kLVOgliu66dscCi-f
g10/first semester/geology g10/first semester/additional refrences/Physical Geology book/Physical-Geology-2nd-Edition-Chapter-9-Earths-Interior.pdf,Physical-Geology-2nd-Edition-Chapter-9-Earths-Interior.pdf,1sLjwjy05I5NQMqyHzIgZLB0ega6h94Yb,application/pdf,https://drive.google.com/file/d/1sLjwjy05I5NQMqyHzIgZLB0ega6h94Yb/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1sLjwjy05I5NQMqyHzIgZLB0ega6h94Yb,https://drive.google.com/uc?export=download&id=1sLjwjy05I5NQMqyHzIgZLB0ega6h94Yb
g10/first semester/geology g10/first semester/additional refrences/Physical Geology book/Physical-Geology-2nd-Edition-Chapter-8-Measuring-Geological-Time.pdf,Physical-Geology-2nd-Edition-Chapter-8-Measuring-Geological-Time.pdf,1skcfxNWMnCyddJ9MPLDOvohPPbqYpCfv,application/pdf,https://drive.google.com/file/d/1skcfxNWMnCyddJ9MPLDOvohPPbqYpCfv/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1skcfxNWMnCyddJ9MPLDOvohPPbqYpCfv,https://drive.google.com/uc?export=download&id=1skcfxNWMnCyddJ9MPLDOvohPPbqYpCfv
g10/first semester/geology g10/first semester/additional refrences/Physical Geology book/Physical-Geology-2nd-Edition-Chapter-6-Sediments-and-Sedimentary-Rocks.pdf,Physical-Geology-2nd-Edition-Chapter-6-Sediments-and-Sedimentary-Rocks.pdf,1vy6H7AyAI7c-rQmxSTnkYjGC7we5bG_m,application/pdf,https://drive.google.com/file/d/1vy6H7AyAI7c-rQmxSTnkYjGC7we5bG_m/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1vy6H7AyAI7c-rQmxSTnkYjGC7we5bG_m,https://drive.google.com/uc?export=download&id=1vy6H7AyAI7c-rQmxSTnkYjGC7we5bG_m
g10/first semester/geology g10/first semester/additional refrences/Physical Geology book/Physical-Geology-2nd-Edition-Chapter-3-Intrusive-Igneous-Rocks.pdf,Physical-Geology-2nd-Edition-Chapter-3-Intrusive-Igneous-Rocks.pdf,1Ul954N_CngDqT_XjSsIXuEJInVTStzqv,application/pdf,https://drive.google.com/file/d/1Ul954N_CngDqT_XjSsIXuEJInVTStzqv/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1Ul954N_CngDqT_XjSsIXuEJInVTStzqv,https://drive.google.com/uc?export=download&id=1Ul954N_CngDqT_XjSsIXuEJInVTStzqv
g10/first semester/geology g10/first semester/additional refrences/Physical Geology book/Physical-Geology-2nd-Edition-Chapter-5-Weathering-and-Soil.pdf,Physical-Geology-2nd-Edition-Chapter-5-Weathering-and-Soil.pdf,1P46H-g9Ce0JBXEj_fQntL2msZbo0xhJl,application/pdf,https://drive.google.com/file/d/1P46H-g9Ce0JBXEj_fQntL2msZbo0xhJl/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1P46H-g9Ce0JBXEj_fQntL2msZbo0xhJl,https://drive.google.com/uc?export=download&id=1P46H-g9Ce0JBXEj_fQntL2msZbo0xhJl
